<version>,<mean_time>,<total>
1252,3.09708,40.262
1253,3.105,40.365
1254,3.10208,40.327
1255,3.101,40.313
1256,3.10808,40.405
1257,3.10846,40.41
1258,3.11654,40.515
1259,3.12185,40.584
1260,3.11915,40.549
1261,3.14131,40.837
1262,3.13538,40.76
1263,3.11685,40.519
1264,3.13269,40.725
1265,3.12769,40.66
1266,3.13346,40.735
1267,3.13662,40.776
1268,3.14654,40.905
1269,3.14562,40.893
1270,3.14523,40.888
1271,3.15038,40.955
1272,3.14308,40.86
1273,3.16008,41.081
1274,3.15815,41.056
1275,3.16054,41.087
1276,3.17685,41.299
1277,3.18338,41.384
1278,3.19031,41.474
1279,3.17985,41.338
1280,3.17354,41.256
1281,3.18462,41.4
1282,3.16462,41.14
1283,3.17492,41.274
1284,3.15015,40.952
1285,3.16585,41.156
1286,3.16592,41.157
1287,3.16592,41.157
1288,3.17108,41.224
1289,3.21608,41.809
1290,3.19115,41.485
1291,3.17423,41.265
1292,3.17877,41.324
1293,3.20431,41.656
1294,3.18131,41.357
1295,3.19685,41.559
1296,3.19008,41.471
1297,3.22431,41.916
