<version>,<mean_time>,<total>
1163,0.0234615,0.305
1164,0.0253846,0.33
1165,0.0243077,0.316
1166,0.0238462,0.31
1167,0.022,0.286
1168,0.0278462,0.362
1169,0.022,0.286
1170,0.0223077,0.29
1171,0.0262308,0.341
1172,0.0267692,0.348
1173,0.0234615,0.305
1174,0.0287692,0.374
1175,0.0257692,0.335
1176,0.0256154,0.333
1177,0.0236154,0.307
1178,0.0253077,0.329
1179,0.0230769,0.3
1180,0.0256154,0.333
1181,0.0275385,0.358
1182,0.0256154,0.333
1183,0.0216923,0.282
1184,0.0281538,0.366
1185,0.0280769,0.365
1186,0.026,0.338
1187,0.0270769,0.352
1188,0.0251538,0.327
1189,0.0271538,0.353
1190,0.0256154,0.333
1191,0.0234615,0.305
1192,0.0254615,0.331
1193,0.0255385,0.332
1194,0.0265385,0.345
1195,0.0285385,0.371
1196,0.0240769,0.313
1197,0.025,0.325
1198,0.0244615,0.318
1199,0.0233846,0.304
1200,0.0258462,0.336
1201,0.0242308,0.315
1202,0.0232308,0.302
1203,0.0223846,0.291
1204,0.028,0.364
1205,0.0222308,0.289
1206,0.022,0.286
1207,0.0222308,0.289
1208,0.0243077,0.316
1209,0.0238462,0.31
1210,0.0261538,0.34
1211,0.0220769,0.287
1212,0.0223846,0.291
1213,0.0243077,0.316
1214,0.0213846,0.278
1215,0.0233077,0.303
1216,0.0232308,0.302
1217,0.0231538,0.301
1218,0.0266923,0.347
1219,0.0251538,0.327
1220,0.0253077,0.329
1221,0.0229231,0.298
1222,0.0261538,0.34
1223,0.0240769,0.313
1224,0.0214615,0.279
1225,0.0232308,0.302
1226,0.0251538,0.327
1227,0.0272308,0.354
1228,0.0243846,0.317
1229,0.0243077,0.316
1230,0.0247692,0.322
1231,0.0214615,0.279
1232,0.0222308,0.289
1233,0.0266923,0.347
1234,0.0250769,0.326
1235,0.0246923,0.321
1236,0.0252308,0.328
1237,0.0284615,0.37
1238,0.0239231,0.311
1239,0.0251538,0.327
1240,0.0264615,0.344
1241,0.025,0.325
1242,0.0264615,0.344
1243,0.0253846,0.33
1244,0.0243077,0.316
1245,0.0286923,0.373
1246,0.0260769,0.339
1247,0.0293077,0.381
1248,0.0262308,0.341
1249,0.0242308,0.315
1250,0.0223846,0.291
1251,0.026,0.338
1252,0.0247692,0.322
1253,0.0271538,0.353
1254,0.0250769,0.326
1255,0.0225385,0.293
1256,0.0249231,0.324
1257,0.0284615,0.37
1258,0.0230769,0.3
1259,0.0243077,0.316
1260,0.0236154,0.307
1261,0.0304615,0.396
1262,0.0218462,0.284
1263,0.0268462,0.349
1264,0.0237692,0.309
1265,0.0243846,0.317
1266,0.0256923,0.334
1267,0.0263846,0.343
1268,0.0299231,0.389
1269,0.0223077,0.29
1270,0.0231538,0.301
1271,0.0266154,0.346
1272,0.0254615,0.331
1273,0.0247692,0.322
1274,0.0219231,0.285
1275,0.0279231,0.363
1276,0.0240769,0.313
1277,0.0256923,0.334
1278,0.0250769,0.326
1279,0.0268462,0.349
1280,0.0262308,0.341
1281,0.0259231,0.337
1282,0.0246923,0.321
1283,0.0234615,0.305
1284,0.0297692,0.387
1285,0.0235385,0.306
1286,0.0233846,0.304
1287,0.0246154,0.32
1288,0.0229231,0.298
1289,0.0250769,0.326
1290,0.0241538,0.314
1291,0.0252308,0.328
1292,0.0255385,0.332
1293,0.0218462,0.284
1294,0.023,0.299
1295,0.0282308,0.367
1296,0.0259231,0.337
1297,0.0245385,0.319
